source,target
440054,382347
84816,223229
105956,223229
113686,223229
425744,223229
439726,223229
70368,248083
38366,105956
95050,81371
96468,81371
202873,81371
401207,81371
292563,256590
89284,89808
257469,176472
356366,176472
466843,176472
900,474972
313623,336896
29298,495614
321535,495614
120368,195516
167450,195516
170539,195516
182121,195516
297639,195516
159854,170539
214546,170539
269834,170539
215765,242494
384405,242494
458722,242494
163162,96283
173754,96283
250980,96283
185633,209311
209311,185633
74378,435518
304554,506314
23396,327590
503924,90181
181074,114803
228099,114803
114803,228099
188473,410257
540352,107122
107122,540352
17482,43982
260153,43982
410257,43982
43982,188473
256814,369894
296620,369894
420650,183448
448813,183448
89371,412286
493595,412286
12677,512786
161434,512786
2874,34778
17910,34778
153408,34778
257752,34778
298779,34778
356280,34778
357449,34778
381394,34778
471926,34778
507898,34778
511678,34778
523057,34778
542079,34778
193311,41517
399867,444005
34778,357449
224683,357449
172677,180242
253800,411060
462513,411060
335367,74679
174733,401594
292958,57320
320704,57320
509797,57320
16997,326554
244052,326554
84944,276789
486059,276789
510970,276789
46201,132426
270775,244052
326554,244052
474062,244052
436362,140850
295261,165692
36835,91641
364842,74926
523854,433775
481269,466395
86463,161233
262094,161233
351751,161233
376593,161233
57281,262094
110678,262094
147910,262094
161233,262094
180697,262094
376043,262094
132426,46201
70604,13672
85627,13672
126117,13672
13672,34242
290826,270775
61911,295261
121293,295261
165692,295261
398581,295261
140850,436362
217659,428167
74926,364842
19056,246663
116229,246663
91641,372867
53815,14676
524450,14676
103892,223443
136600,223443
156265,223443
203646,223443
287118,223443
301044,223443
308434,223443
352875,223443
394485,223443
503397,223443
515160,223443
126568,151273
283303,151273
85515,88949
511233,3673
31632,283303
151273,283303
287815,283303
374782,283303
341970,114959
132815,39685
353605,243362
541940,77177
8946,515160
136648,515160
223443,515160
290432,515160
523308,515160
489387,541940
39685,534953
77177,534953
243362,534953
353175,534953
499108,406267
310298,499108
406267,499108
112884,524279
344985,524279
309950,83622
334789,132815
34242,126117
214047,126117
282203,126117
474002,126117
100828,539808
479282,539808
516249,539808
440891,142235
507867,142235
512373,154417
122279,59188
303819,59188
13132,511433
446084,511433
444040,450841
102468,42142
514500,42142
434663,451383
79712,137386
259017,137386
295159,82092
138710,45196
253630,45196
463648,45196
134252,445225
177002,445225
279826,445225
324504,445225
374026,445225
517639,445225
183547,221794
145818,133393
262522,133393
161363,232569
186781,232569
348237,232569
526799,232569
85038,451509
247381,361470
281535,361470
297935,361470
309816,361470
454628,361470
461461,361470
515791,361470
489402,263797
203089,439564
279492,439564
298191,226649
195394,331819
488011,242310
87859,185491
148562,341347
203370,341347
388730,341347
13620,392309
381153,392309
324339,377331
513033,377331
84690,1648
91528,507449
282088,28625
56470,388730
183890,388730
341347,388730
406314,388730
533809,388730
57320,509797
80261,509797
449059,509797
475289,509797
544745,509797
70669,344801
319478,344801
345138,344801
276789,510970
281968,510970
448487,510970
115189,518798
233436,518798
536389,518798
378588,352306
246813,286472
189003,367801
265387,367801
323905,374118
518030,374118
380136,54535
122545,499217
527532,499217
255430,541506
11962,141143
504000,141143
146402,464062
502830,464062
509271,270394
252732,148798
90294,306614
241686,306614
314080,306614
126971,262187
343357,262187
94333,323810
487408,323810
69705,372057
381557,372057
317545,65158
243149,31563
495740,31563
507561,31563
531534,31563
101122,308877
86536,77679
488393,77679
415885,267753
165400,76790
370487,76790
38878,496803
405003,496803
501624,496803
479978,477000
116358,353845
229694,226295
501601,226295
305608,348092
6804,86370
18379,86370
162500,86370
316284,86370
497481,86370
148972,265387
311881,265387
358424,265387
367801,265387
413999,407227
525673,15846
307562,264543
507916,264543
228175,519812
262187,126971
144114,55006
145365,55006
55006,145365
227208,145365
52826,355254
164637,355254
330993,355254
535862,355254
24784,330993
28332,337441
391235,50022
448709,372571
107041,268490
203831,268490
502195,268490
534288,49961
174297,512077
266613,512077
409053,512077
527158,512077
17681,189749
102237,508816
272461,117534
10493,368767
442869,329268
242153,170341
2326,120645
11157,120645
19484,120645
207998,120645
239727,120645
408337,120645
25808,352710
355228,352710
388831,352710
171544,15455
227103,15455
264335,15455
279930,15455
288803,15455
342705,15455
488784,15455
26673,469035
63712,469035
450390,469035
473794,469035
535983,469035
480044,342833
380025,207209
118013,198203
533272,198203
168454,247895
178156,407554
450972,407554
240683,510949
324804,510949
486578,510949
85222,41593
97392,41593
362643,41593
498327,41593
282948,298430
357015,23820
158259,317147
189749,407041
226087,432972
30334,40388
373697,40388
120291,240156
319393,240156
491435,240156
122891,381370
158066,194133
259368,194133
48537,305972
59136,305972
465483,401405
277312,303988
290399,303988
485917,303988
437459,236898
456589,284582
202839,334192
122906,358444
432204,358444
337441,155972
411396,410590
66226,327457
407041,17681
495332,17681
244634,453389
366482,182150
388673,182150
390454,52103
168528,18597
170142,18597
150939,514363
268696,514363
532588,514363
191970,503803
436518,503803
477526,341902
432467,436786
237164,23179
540898,230569
236603,8997
245665,8997
210939,70987
319385,70987
107160,220637
171684,220637
243906,220637
185237,36032
370257,36032
199352,274804
218033,262814
530754,262814
528810,158654
2631,533272
198203,533272
419476,533272
492177,533272
425478,532268
45286,314989
4437,39889
9067,9781
42839,9781
130456,9781
212838,9781
287782,9781
371584,9781
111616,270700
47514,430153
345283,398579
357036,398579
479292,398579
156977,2412
292545,2412
495618,2412
352972,169957
163228,508478
365107,508478
230,63824
91892,63824
132647,63824
289303,63824
382447,63824
458991,63824
5323,383436
145933,472710
218107,472710
359240,472710
463528,472710
512579,472710
235615,391601
459758,194485
266060,32131
290663,32131
526100,32131
384680,293902
51241,34888
204286,34888
378050,34888
453977,312010
13889,178156
407554,178156
456095,178156
463316,178156
15846,525673
323936,525673
512932,86606
24151,77819
202452,77819
369645,314478
266015,421294
494398,421294
281766,131155
498890,131155
75043,244442
30372,223826
45414,223826
79627,223826
108526,223826
206597,223826
261572,223826
321123,223826
322875,223826
457653,223826
493011,223826
236981,508363
127305,109454
264962,247544
147713,16759
230411,315877
244395,315877
358317,315877
361207,315877
406219,315877
473235,315877
482289,315877
464546,309339
20872,267309
76692,267309
182364,382997
224367,382997
500162,382997
192134,310326
21894,517398
114064,517398
486652,432947
163985,361283
457938,361283
46689,405010
258550,405010
303709,405010
402024,501697
307332,435502
387894,435502
44691,512906
233825,512906
265852,512906
285920,44691
512906,44691
527853,44691
171212,277111
184074,277111
315792,277111
370654,277111
62899,137720
72477,137720
320747,209641
418146,508560
72441,447525
63687,1751
136018,1751
156179,533824
182877,533824
337206,533824
329032,24151
297492,394511
305099,233206
258205,62314
483472,316094
349856,256346
203273,532892
299163,145131
323921,145131
490909,145131
153113,328512
366275,213020
285526,323989
81895,190639
307568,190639
387606,190639
393722,190639
296607,217491
61884,110971
381545,160781
299111,167170
394593,142187
104294,483761
162638,528618
153621,326068
251278,326068
80882,378055
228191,378055
489388,378055
282612,386106
288143,386106
492046,386106
399036,155154
388863,276419
533824,337206
33868,289564
103107,289564
234352,289564
504387,289564
305889,149404
314609,149404
191123,366275
213020,366275
316516,448169
82946,472214
153054,472214
510044,472214
223000,521869
24146,420173
71953,420173
156592,420173
355414,420173
470803,330426
510475,330426
540079,330426
99452,324527
476528,324527
339138,265152
31575,345283
398579,345283
414607,345283
466108,426789
157233,297248
510949,240683
298929,330990
99067,509104
519174,509104
475435,312158
70543,335523
267009,335523
366783,335523
215500,311544
456734,165256
92365,282222
115765,282222
199924,86960
332958,86960
437144,111560
525551,278019
169062,343661
242624,343661
276270,343661
322075,343661
351885,343661
374631,343661
490872,343661
331587,82812
155436,177664
17989,250294
62456,250294
104317,250294
137275,250294
160674,250294
356207,250294
453099,250294
473611,250294
14313,182752
9666,208886
347207,208886
329834,141219
143786,491276
381644,491276
90957,457905
362738,409690
417025,409690
531504,409690
243025,469678
25166,111616
270700,111616
335523,111616
181572,349638
421977,349638
502063,349638
390638,41753
120100,165404
244442,75043
110446,503092
326067,29834
353735,29834
368819,29834
1420,223777
213554,223777
412475,223777
486661,64065
364532,252287
34041,130567
259629,130567
266854,196949
291863,196949
385479,196949
60285,256371
317273,256371
118331,282015
219124,282015
304816,167400
40643,391958
253915,391958
300672,391958
322558,391958
325075,391958
141335,138202
273107,138202
116461,84816
336706,448709
343210,448709
372571,448709
502156,448709
119174,56128
237097,56128
159090,480528
176647,36288
489849,36288
499475,258938
385124,441081
229634,8350
277167,8350
476002,8350
233478,172947
238157,172947
441694,76287
524065,76287
189004,468996
92015,468473
144928,468473
91038,539951
454254,539951
459652,539951
187890,436133
173841,252255
272726,136178
88240,91160
255236,478113
372111,478113
300132,382319
437130,382319
255941,63712
469035,63712
35420,341826
52255,341826
210271,341826
255243,297325
468687,215898
285921,281176
167134,184978
197209,184978
50048,427309
142035,427309
488804,462457
63832,359457
296752,359457
31066,383356
278719,400826
432497,400826
477379,400826
227636,464443
405893,464443
527898,464443
14856,66089
139779,509989
239797,509989
426598,509989
450865,509989
124820,19931
520094,19931
454502,388989
536966,388989
253497,85890
264666,85890
289642,85890
393353,85890
396767,241958
427309,241958
197295,378105
223518,345900
443485,345900
202645,26866
201439,515460
18414,216034
355234,216034
467212,216034
76321,498052
304373,498052
15455,171544
270093,395264
404765,395264
439382,395264
151810,59357
108280,66070
236323,66070
414419,66070
58888,265821
65520,265821
134990,265821
448546,173540
287730,198578
407568,198578
416013,535078
419877,328074
378617,157492
372319,283855
507258,283855
98301,13620
134810,13620
436665,13620
503872,13620
398104,230066
58774,145559
354967,145559
456227,145559
363023,301859
533497,141537
41636,462490
210770,462490
366446,462490
79733,17418
132494,17418
487033,17418
371687,412557
405228,412557
153055,336640
289884,496678
398633,496678
58310,527463
82031,11922
134199,11922
328476,11922
436696,116516
227772,407887
401938,407887
437461,407887
452781,407887
113918,196577
80417,126509
402852,440119
172201,390730
71194,461744
192573,461744
518588,461744
11806,9822
416048,9822
489312,529539
41164,82461
257382,4184
333030,4184
368189,4184
426437,4184
505178,4184
124256,238852
284711,238852
2177,134544
54703,134544
218565,470689
51036,46689
398977,46689
405010,46689
187312,182819
465893,182819
504853,182819
155565,210271
186914,210271
260157,210271
341826,210271
470557,210271
531575,210271
393236,252140
247037,469148
271470,469148
540408,469148
54864,296895
76084,296895
254084,296895
391552,296895
383356,31066
293066,55407
332861,55407
353209,55407
511639,55407
462457,488804
471790,158663
268559,525900
463980,162801
123058,39315
204829,459543
7851,22618
180650,6641
195158,6641
395221,6641
28438,405228
412557,405228
175367,54160
448169,316516
70186,221338
115927,7339
120912,7339
436054,7339
196123,52251
385403,195373
410434,38317
486918,38317
77138,205536
102448,254473
314535,254473
89327,138677
137787,400146
310558,101148
472872,101148
325366,324061
212849,31227
367432,31227
404325,31227
176945,129778
233490,129778
529658,129778
94095,437530
257110,437530
337304,437530
284812,41518
36895,407036
43465,407036
475855,407036
259957,255941
417922,317177
143626,251084
348101,251084
422176,12698
534948,166971
110605,28533
326056,28533
326913,28533
334818,43941
285587,531711
521152,531711
235965,145235
68187,221618
275417,221618
20195,48891
412286,493595
249081,472968
86564,159068
11499,351187
81891,446226
325044,310217
98513,475705
222729,461569
130975,174961
45258,462085
228397,462085
368590,462085
412788,462085
389460,457938
294284,33245
411631,33245
18114,506978
155240,68648
321935,68648
343723,68648
14370,268971
15602,268971
256258,249460
324603,148009
75980,245091
108488,57039
175599,57039
529859,318108
540858,98897
111102,64720
143213,64720
293567,64720
516878,64720
11474,261143
501072,261143
291140,388413
184138,297434
184482,386720
241524,386720
175723,398522
246491,148472
265651,148472
518141,148472
445855,374052
127373,90210
55580,104091
104091,55580
197453,55580
515460,55580
401632,245737
296349,100951
472272,100951
126332,197064
274804,199352
468021,119780
499954,119780
346535,247037
320791,80296
441261,218247
471854,218247
